antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
"[""The Batman"",""Captain America: The Winter Soldier""]","[""Top Gun: Maverick""]",0.003395585738539898,0.00933786078098472,0.003395585738539898,1.0,107.0909090909091,1.0,0.0033638782316435154,inf,0.9940374787052811,0.3636363636363637,1.0,0.6818181818181819,"['The Batman', 'Captain America: The Winter Soldier']",['Top Gun: Maverick']
"[""Top Gun: Maverick""]","[""The Batman"",""Captain America: The Winter Soldier""]",0.00933786078098472,0.003395585738539898,0.003395585738539898,0.36363636363636365,107.0909090909091,1.0,0.0033638782316435154,1.5660926509822943,1.0,0.3636363636363637,0.3614681740746477,0.6818181818181819,['Top Gun: Maverick'],"['The Batman', 'Captain America: The Winter Soldier']"
"[""The Batman""]","[""Top Gun: Maverick"",""Captain America: The Winter Soldier""]",0.008488964346349746,0.003395585738539898,0.003395585738539898,0.39999999999999997,117.8,1.0,0.003366760732270459,1.6610073571024333,0.9999999999999999,0.39999999999999997,0.3979557069846678,0.7,['The Batman'],"['Top Gun: Maverick', 'Captain America: The Winter Soldier']"
"[""Captain America: The Winter Soldier""]","[""Top Gun: Maverick"",""The Batman""]",0.005942275042444821,0.004244482173174873,0.003395585738539898,0.5714285714285714,134.6285714285714,1.0,0.003370363858054139,2.323429541595925,0.9985055508112725,0.5000000000000001,0.5696017537449762,0.6857142857142857,['Captain America: The Winter Soldier'],"['Top Gun: Maverick', 'The Batman']"
"[""Top Gun: Maverick"",""Mission: Impossible - Dead Reckoning Part One""]","[""Captain America: The Winter Soldier""]",0.003395585738539898,0.005942275042444821,0.003395585738539898,1.0,168.2857142857143,1.0,0.0033754082341512907,inf,0.9974446337308347,0.5714285714285714,1.0,0.7857142857142857,"['Top Gun: Maverick', 'Mission: Impossible - Dead Reckoning Part One']",['Captain America: The Winter Soldier']
"[""Top Gun: Maverick"",""Captain America: The Winter Soldier""]","[""Mission: Impossible - Dead Reckoning Part One""]",0.003395585738539898,0.008488964346349746,0.003395585738539898,1.0,117.8,1.0,0.003366760732270459,inf,0.9948892674616695,0.39999999999999997,1.0,0.7,"['Top Gun: Maverick', 'Captain America: The Winter Soldier']",['Mission: Impossible - Dead Reckoning Part One']
"[""Captain America: The Winter Soldier"",""Mission: Impossible - Dead Reckoning Part One""]","[""Top Gun: Maverick""]",0.003395585738539898,0.00933786078098472,0.003395585738539898,1.0,107.0909090909091,1.0,0.0033638782316435154,inf,0.9940374787052811,0.3636363636363637,1.0,0.6818181818181819,"['Captain America: The Winter Soldier', 'Mission: Impossible - Dead Reckoning Part One']",['Top Gun: Maverick']
"[""Top Gun: Maverick""]","[""Captain America: The Winter Soldier"",""Mission: Impossible - Dead Reckoning Part One""]",0.00933786078098472,0.003395585738539898,0.003395585738539898,0.36363636363636365,107.0909090909091,1.0,0.0033638782316435154,1.5660926509822943,1.0,0.3636363636363637,0.3614681740746477,0.6818181818181819,['Top Gun: Maverick'],"['Captain America: The Winter Soldier', 'Mission: Impossible - Dead Reckoning Part One']"
"[""Mission: Impossible - Dead Reckoning Part One""]","[""Top Gun: Maverick"",""Captain America: The Winter Soldier""]",0.008488964346349746,0.003395585738539898,0.003395585738539898,0.39999999999999997,117.8,1.0,0.003366760732270459,1.6610073571024333,0.9999999999999999,0.39999999999999997,0.3979557069846678,0.7,['Mission: Impossible - Dead Reckoning Part One'],"['Top Gun: Maverick', 'Captain America: The Winter Soldier']"
"[""Captain America: The Winter Soldier""]","[""Top Gun: Maverick"",""Mission: Impossible - Dead Reckoning Part One""]",0.005942275042444821,0.003395585738539898,0.003395585738539898,0.5714285714285714,168.28571428571428,1.0,0.0033754082341512907,2.3254102999434068,1.0,0.5714285714285714,0.5699683621319055,0.7857142857142857,['Captain America: The Winter Soldier'],"['Top Gun: Maverick', 'Mission: Impossible - Dead Reckoning Part One']"
"[""Top Gun: Maverick"",""Spider-Man: No Way Home""]","[""Captain America: The Winter Soldier""]",0.004244482173174873,0.005942275042444821,0.003395585738539898,0.7999999999999999,134.62857142857143,1.0,0.003370363858054139,4.9702886247877744,0.9968030690537084,0.5000000000000001,0.7988044406490179,0.6857142857142857,"['Top Gun: Maverick', 'Spider-Man: No Way Home']",['Captain America: The Winter Soldier']
"[""Top Gun: Maverick"",""Captain America: The Winter Soldier""]","[""Spider-Man: No Way Home""]",0.003395585738539898,0.006791171477079796,0.003395585738539898,1.0,147.25,1.0,0.003372525733524347,inf,0.9965928449744464,0.5000000000000001,1.0,0.75,"['Top Gun: Maverick', 'Captain America: The Winter Soldier']",['Spider-Man: No Way Home']
"[""Spider-Man: No Way Home"",""Captain America: The Winter Soldier""]","[""Top Gun: Maverick""]",0.003395585738539898,0.00933786078098472,0.003395585738539898,1.0,107.0909090909091,1.0,0.0033638782316435154,inf,0.9940374787052811,0.3636363636363637,1.0,0.6818181818181819,"['Spider-Man: No Way Home', 'Captain America: The Winter Soldier']",['Top Gun: Maverick']
"[""Top Gun: Maverick""]","[""Spider-Man: No Way Home"",""Captain America: The Winter Soldier""]",0.00933786078098472,0.003395585738539898,0.003395585738539898,0.36363636363636365,107.0909090909091,1.0,0.0033638782316435154,1.5660926509822943,1.0,0.3636363636363637,0.3614681740746477,0.6818181818181819,['Top Gun: Maverick'],"['Spider-Man: No Way Home', 'Captain America: The Winter Soldier']"
"[""Spider-Man: No Way Home""]","[""Top Gun: Maverick"",""Captain America: The Winter Soldier""]",0.006791171477079796,0.003395585738539898,0.003395585738539898,0.5,147.25,1.0,0.003372525733524347,1.9932088285229201,1.0,0.5000000000000001,0.4982964224872232,0.75,['Spider-Man: No Way Home'],"['Top Gun: Maverick', 'Captain America: The Winter Soldier']"
"[""Captain America: The Winter Soldier""]","[""Top Gun: Maverick"",""Spider-Man: No Way Home""]",0.005942275042444821,0.004244482173174873,0.003395585738539898,0.5714285714285714,134.6285714285714,1.0,0.003370363858054139,2.323429541595925,0.9985055508112725,0.5000000000000001,0.5696017537449762,0.6857142857142857,['Captain America: The Winter Soldier'],"['Top Gun: Maverick', 'Spider-Man: No Way Home']"
"[""Top Gun: Maverick"",""The Batman"",""Mission: Impossible - Dead Reckoning Part One""]","[""Captain America: The Winter Soldier""]",0.003395585738539898,0.005942275042444821,0.003395585738539898,1.0,168.2857142857143,1.0,0.0033754082341512907,inf,0.9974446337308347,0.5714285714285714,1.0,0.7857142857142857,"['Top Gun: Maverick', 'The Batman', 'Mission: Impossible - Dead Reckoning Part One']",['Captain America: The Winter Soldier']
"[""Top Gun: Maverick"",""The Batman"",""Captain America: The Winter Soldier""]","[""Mission: Impossible - Dead Reckoning Part One""]",0.003395585738539898,0.008488964346349746,0.003395585738539898,1.0,117.8,1.0,0.003366760732270459,inf,0.9948892674616695,0.39999999999999997,1.0,0.7,"['Top Gun: Maverick', 'The Batman', 'Captain America: The Winter Soldier']",['Mission: Impossible - Dead Reckoning Part One']
"[""Top Gun: Maverick"",""Captain America: The Winter Soldier"",""Mission: Impossible - Dead Reckoning Part One""]","[""The Batman""]",0.003395585738539898,0.008488964346349746,0.003395585738539898,1.0,117.8,1.0,0.003366760732270459,inf,0.9948892674616695,0.39999999999999997,1.0,0.7,"['Top Gun: Maverick', 'Captain America: The Winter Soldier', 'Mission: Impossible - Dead Reckoning Part One']",['The Batman']
"[""Captain America: The Winter Soldier"",""The Batman"",""Mission: Impossible - Dead Reckoning Part One""]","[""Top Gun: Maverick""]",0.003395585738539898,0.00933786078098472,0.003395585738539898,1.0,107.0909090909091,1.0,0.0033638782316435154,inf,0.9940374787052811,0.3636363636363637,1.0,0.6818181818181819,"['Captain America: The Winter Soldier', 'The Batman', 'Mission: Impossible - Dead Reckoning Part One']",['Top Gun: Maverick']
"[""Top Gun: Maverick"",""The Batman""]","[""Captain America: The Winter Soldier"",""Mission: Impossible - Dead Reckoning Part One""]",0.004244482173174873,0.003395585738539898,0.003395585738539898,0.7999999999999999,235.6,1.0,0.0033811732354051788,4.983022071307299,1.0,0.7999999999999999,0.7993185689948892,0.8999999999999999,"['Top Gun: Maverick', 'The Batman']","['Captain America: The Winter Soldier', 'Mission: Impossible - Dead Reckoning Part One']"
"[""Top Gun: Maverick"",""Mission: Impossible - Dead Reckoning Part One""]","[""The Batman"",""Captain America: The Winter Soldier""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Mission: Impossible - Dead Reckoning Part One']","['The Batman', 'Captain America: The Winter Soldier']"
"[""Top Gun: Maverick"",""Captain America: The Winter Soldier""]","[""The Batman"",""Mission: Impossible - Dead Reckoning Part One""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Captain America: The Winter Soldier']","['The Batman', 'Mission: Impossible - Dead Reckoning Part One']"
"[""The Batman"",""Mission: Impossible - Dead Reckoning Part One""]","[""Top Gun: Maverick"",""Captain America: The Winter Soldier""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['The Batman', 'Mission: Impossible - Dead Reckoning Part One']","['Top Gun: Maverick', 'Captain America: The Winter Soldier']"
"[""The Batman"",""Captain America: The Winter Soldier""]","[""Top Gun: Maverick"",""Mission: Impossible - Dead Reckoning Part One""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['The Batman', 'Captain America: The Winter Soldier']","['Top Gun: Maverick', 'Mission: Impossible - Dead Reckoning Part One']"
"[""Captain America: The Winter Soldier"",""Mission: Impossible - Dead Reckoning Part One""]","[""Top Gun: Maverick"",""The Batman""]",0.003395585738539898,0.004244482173174873,0.003395585738539898,1.0,235.6,1.0,0.0033811732354051788,inf,0.9991482112436116,0.7999999999999999,1.0,0.8999999999999999,"['Captain America: The Winter Soldier', 'Mission: Impossible - Dead Reckoning Part One']","['Top Gun: Maverick', 'The Batman']"
"[""Top Gun: Maverick""]","[""Captain America: The Winter Soldier"",""The Batman"",""Mission: Impossible - Dead Reckoning Part One""]",0.00933786078098472,0.003395585738539898,0.003395585738539898,0.36363636363636365,107.0909090909091,1.0,0.0033638782316435154,1.5660926509822943,1.0,0.3636363636363637,0.3614681740746477,0.6818181818181819,['Top Gun: Maverick'],"['Captain America: The Winter Soldier', 'The Batman', 'Mission: Impossible - Dead Reckoning Part One']"
"[""The Batman""]","[""Top Gun: Maverick"",""Captain America: The Winter Soldier"",""Mission: Impossible - Dead Reckoning Part One""]",0.008488964346349746,0.003395585738539898,0.003395585738539898,0.39999999999999997,117.8,1.0,0.003366760732270459,1.6610073571024333,0.9999999999999999,0.39999999999999997,0.3979557069846678,0.7,['The Batman'],"['Top Gun: Maverick', 'Captain America: The Winter Soldier', 'Mission: Impossible - Dead Reckoning Part One']"
"[""Mission: Impossible - Dead Reckoning Part One""]","[""Top Gun: Maverick"",""The Batman"",""Captain America: The Winter Soldier""]",0.008488964346349746,0.003395585738539898,0.003395585738539898,0.39999999999999997,117.8,1.0,0.003366760732270459,1.6610073571024333,0.9999999999999999,0.39999999999999997,0.3979557069846678,0.7,['Mission: Impossible - Dead Reckoning Part One'],"['Top Gun: Maverick', 'The Batman', 'Captain America: The Winter Soldier']"
"[""Captain America: The Winter Soldier""]","[""Top Gun: Maverick"",""The Batman"",""Mission: Impossible - Dead Reckoning Part One""]",0.005942275042444821,0.003395585738539898,0.003395585738539898,0.5714285714285714,168.28571428571428,1.0,0.0033754082341512907,2.3254102999434068,1.0,0.5714285714285714,0.5699683621319055,0.7857142857142857,['Captain America: The Winter Soldier'],"['Top Gun: Maverick', 'The Batman', 'Mission: Impossible - Dead Reckoning Part One']"
"[""Top Gun: Maverick"",""Spider-Man: No Way Home"",""The Batman""]","[""Captain America: The Winter Soldier""]",0.004244482173174873,0.005942275042444821,0.003395585738539898,0.7999999999999999,134.62857142857143,1.0,0.003370363858054139,4.9702886247877744,0.9968030690537084,0.5000000000000001,0.7988044406490179,0.6857142857142857,"['Top Gun: Maverick', 'Spider-Man: No Way Home', 'The Batman']",['Captain America: The Winter Soldier']
"[""Top Gun: Maverick"",""Spider-Man: No Way Home"",""Captain America: The Winter Soldier""]","[""The Batman""]",0.003395585738539898,0.008488964346349746,0.003395585738539898,1.0,117.8,1.0,0.003366760732270459,inf,0.9948892674616695,0.39999999999999997,1.0,0.7,"['Top Gun: Maverick', 'Spider-Man: No Way Home', 'Captain America: The Winter Soldier']",['The Batman']
"[""Top Gun: Maverick"",""The Batman"",""Captain America: The Winter Soldier""]","[""Spider-Man: No Way Home""]",0.003395585738539898,0.006791171477079796,0.003395585738539898,1.0,147.25,1.0,0.003372525733524347,inf,0.9965928449744464,0.5000000000000001,1.0,0.75,"['Top Gun: Maverick', 'The Batman', 'Captain America: The Winter Soldier']",['Spider-Man: No Way Home']
"[""Spider-Man: No Way Home"",""The Batman"",""Captain America: The Winter Soldier""]","[""Top Gun: Maverick""]",0.003395585738539898,0.00933786078098472,0.003395585738539898,1.0,107.0909090909091,1.0,0.0033638782316435154,inf,0.9940374787052811,0.3636363636363637,1.0,0.6818181818181819,"['Spider-Man: No Way Home', 'The Batman', 'Captain America: The Winter Soldier']",['Top Gun: Maverick']
"[""Top Gun: Maverick"",""Spider-Man: No Way Home""]","[""The Batman"",""Captain America: The Winter Soldier""]",0.004244482173174873,0.003395585738539898,0.003395585738539898,0.7999999999999999,235.6,1.0,0.0033811732354051788,4.983022071307299,1.0,0.7999999999999999,0.7993185689948892,0.8999999999999999,"['Top Gun: Maverick', 'Spider-Man: No Way Home']","['The Batman', 'Captain America: The Winter Soldier']"
"[""Top Gun: Maverick"",""The Batman""]","[""Spider-Man: No Way Home"",""Captain America: The Winter Soldier""]",0.004244482173174873,0.003395585738539898,0.003395585738539898,0.7999999999999999,235.6,1.0,0.0033811732354051788,4.983022071307299,1.0,0.7999999999999999,0.7993185689948892,0.8999999999999999,"['Top Gun: Maverick', 'The Batman']","['Spider-Man: No Way Home', 'Captain America: The Winter Soldier']"
"[""Top Gun: Maverick"",""Captain America: The Winter Soldier""]","[""Spider-Man: No Way Home"",""The Batman""]",0.003395585738539898,0.004244482173174873,0.003395585738539898,1.0,235.6,1.0,0.0033811732354051788,inf,0.9991482112436116,0.7999999999999999,1.0,0.8999999999999999,"['Top Gun: Maverick', 'Captain America: The Winter Soldier']","['Spider-Man: No Way Home', 'The Batman']"
"[""Spider-Man: No Way Home"",""The Batman""]","[""Top Gun: Maverick"",""Captain America: The Winter Soldier""]",0.004244482173174873,0.003395585738539898,0.003395585738539898,0.7999999999999999,235.6,1.0,0.0033811732354051788,4.983022071307299,1.0,0.7999999999999999,0.7993185689948892,0.8999999999999999,"['Spider-Man: No Way Home', 'The Batman']","['Top Gun: Maverick', 'Captain America: The Winter Soldier']"
"[""Spider-Man: No Way Home"",""Captain America: The Winter Soldier""]","[""Top Gun: Maverick"",""The Batman""]",0.003395585738539898,0.004244482173174873,0.003395585738539898,1.0,235.6,1.0,0.0033811732354051788,inf,0.9991482112436116,0.7999999999999999,1.0,0.8999999999999999,"['Spider-Man: No Way Home', 'Captain America: The Winter Soldier']","['Top Gun: Maverick', 'The Batman']"
"[""The Batman"",""Captain America: The Winter Soldier""]","[""Top Gun: Maverick"",""Spider-Man: No Way Home""]",0.003395585738539898,0.004244482173174873,0.003395585738539898,1.0,235.6,1.0,0.0033811732354051788,inf,0.9991482112436116,0.7999999999999999,1.0,0.8999999999999999,"['The Batman', 'Captain America: The Winter Soldier']","['Top Gun: Maverick', 'Spider-Man: No Way Home']"
"[""Top Gun: Maverick""]","[""Spider-Man: No Way Home"",""The Batman"",""Captain America: The Winter Soldier""]",0.00933786078098472,0.003395585738539898,0.003395585738539898,0.36363636363636365,107.0909090909091,1.0,0.0033638782316435154,1.5660926509822943,1.0,0.3636363636363637,0.3614681740746477,0.6818181818181819,['Top Gun: Maverick'],"['Spider-Man: No Way Home', 'The Batman', 'Captain America: The Winter Soldier']"
